text,label
Pencetus kalimat Partai Allah mengEdukasi generasi bangsa untuk saling berujar kebencian <hashtag>,1
jujur saya bagian dari relawan 212 <hashtag> banget pa,1
selamat buat prabowo atas ganjarannya . ganjaran mempertahankan juara runner up di ajang pilpres 2019 dan 2014 . <hashtag> <hashtag>,1
Jaenudi ngaciro minta stop uninstallbukalapak !!! . . Rasain lue bong ... Gegara lue Big bos kena getahnya:-) Ayo bong bersih2 TL :D :D Gaspool!!!,1
<username> <username> <username> Sesuai pembelaan ulama 212 diskotik itu sudah sesuai nilai nilai agama .. NB tersedia bidadari buat kaum monaslim Ã°Å¸ËœÆ’Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£,1
Kau bilang I Love Jokowi tapi sambil ngacung jari tengah ... kannn asyuuuu... .. !!! maaf sy ikutan uninstallbukalapak,1
Kawan kawan disarankan stop bantu gerakan JOD . tidak selamanya berniat baik hasilnya baik . Apalagi gerakannya dipenuhi orang-orang pinter semua . Mending urus daerah masing-masing saja . Kata solidaritas hapus saja dari KBBI .,1
Karena cuma itu yang mereka punya dek . Mereka tidak punya empati simpati dan kerendahan hati . Miskin banget kan?,1
Selamat menerima tamu pertama (air banjir) di 2020 bapak Anies . Jangan di usir cepet-cepet itu tamu datangnya dari Tuhan apalagi kalau dibuang ke laut . Di Eropa sana main salju kita main air . <hashtag>,1
aku punya temen dimana dia jomblo tapi sering ngatain jomblo . keren banget kan . gatau dirinya :(,1
<username> Welcome to indonesia di mana kata maaf menjadi solusi untuk semuanya.Dan segala kelakuan dianggap becanda :),1
dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali . kan ini bukan promosi potongan harga bapak .,1
Jangan boros Kamu masih miskin Baek ngopi coeg <hashtag>,1
Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa . sekarang kok minta jatah kursi <hashtag> <hashtag>,1
Itu lebih cocok <hashtag> Dia cocoknya sebagai kepala rumah tangga karena sering kagetan ..,1
Banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu BODOH untuk menilai dirinya sendiri . <hashtag>,1
<username> Terima kasih anies eh pemprov,1
Selamat datang d negara +62 . yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dg perlakuan tidak manusiawi . yang mungut karet bekas malah d penjara . Apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>,1
"Keren ne, Gub Formula E-mpang Wajah tersenyum dengan mulut terbuka dan keringat dinginWajah menyeringai <hashtag> <hashtag>",1
"Mantap Pdi selain save alam, juga save koruptorðŸ˜ðŸ˜ðŸ˜",1
Make up mahal skin care mahal baju mahal tas mahal sepatu mahal ... kok anda murahan <hashtag>,1
Anehnya rata2 orang sukses malah instagramnya jarang bgt update . Nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin . Brrti aku msh miskin . <hashtag> <hashtag> <hashtag> <hashtag>,1
KENAPA AKU Pintar BANGET kalau STALKINGIN ORANG SIH . DEUH .,1
Sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt .. <hashtag>,1
welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek.???????,1
bapak Anies anda Gubernur terhebat dalam sejarah DKI Jakarta . Gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing2 . Bravo !,1
juara karena kecurangan <hashtag>,1
Punya Hoax Center tapi tidak punya Program Kerja itu buat apa.? Indonesia butuh pemimpin yang fokus bekerja bukan fokus menebarkan berita hoax.',1
Josss bin mantul .. janji bapak Anies Baswedan menyediakan kolam untuk warga ibu kota Jakarta sudah terBUKTI .????,1
Ya begitulah negara yang kaya akan budaya .budaya yang membesar-besarkan nilai negatif tanpa menoleh nilai positif <hashtag> <hashtag> <hashtag> <link>,1
Cawagub DKI Riza Patria: Susah Cari Kekurangan Anies Dia Banyak Kelebihan Iya bener banyak kelebihan nya terutama bohongin rakyat DKI Jakarta pakai mayat dan ayat.<hashtag>,1
partai allah is the best. pan agamamu. amien rais tuhanmu ... gapapa mengganggu yang penting islam dan seiman .. takebeer!!!,1
Jangan bicara ISLAM tinggi-tinggi kalao wudhu saja belum benar,1
DWP aman diskotek dapet penghargaan . Makin kagum sama Gubernur Indonesia bapak Anies yang berhasil mengembangkan Wisata Party berbasis Syariah .,1
jangan salah paham . diskotik yang diberi penghargaan sama gubernur pilihan umat itu minumannya air zamzam cemilannya kurma ikhwan dan akhwat jogetnya dipisah .jogetnya pun harus joget unta ..syariah beud pokoknya,1
Suatu hari nanti kita akan mengingat 14 February bukan hanya sebagai Valentine's Day tapi hari <hashtag> nasional wkwkwkwkwk..... :D,1
Gubernur terbaik sejagat raya ... menangulangi banjir dengan beli TOA .. ??????<hashtag>,1
Bagus sih .... Jadi tingkat kemiskinan di Indonesia menurun tapi bukan karena menjadi sederhana atau kaya tapi MATI <hashtag>,1
Kayanya jalan-jalan bawa bendera ISIS seru nih . Soalnya kalau bawa atribut PKI bisa dihajar .,1
<username> <username> <username> hdh mb ini sbnrny [trik nfs sbntr] ini adlh bhs orang pintar [trkekeh] mb bkl susa ngerti awokwokwok,1
<username> Bahagia airnya maju bavotnya <hashtag>,1
SELAMAT DATANG BANJIR . SEMOGA BANJIR KALI INI LEBIH SYARI DIBANDING TAHUN TAHUN yang LALU . <username> LUPA BANJIR INGETNYA AIBON SAJA,1
Semoga air yang tergenang ini jadi berkah bagi Warga Jakarta dan bapak Gubernur akan semakin banyak mendapat pahala dan cepat masuk sorga karna dibully oleh warganya betulkan <username> . <hashtag>,1
<username> <username> <username> Mau elegan? Noh gabung sama nia ramadhani jan sama kita yang sampah .,1
<username> Cebong mmg luar biasa selalu merasa plg pinter dan tahu; tetapi makan kebohongan dan janji kosong ..,1
ayodong berkaca maksudnya? jangan banyak bicara kalau gabisa berkarya,1
Nanya lapangan kerja kurang mulu tapi kualitas diri sendiri kurang sekolah ogah ogahan suruh daftar kerja banyak alesan suruh bikin usaha malah sibuk ngopi sambil ketawa ketiwi.,1
Kita harus bannga punya gubernur spt Anies ... program pemerataan banjir berjalan sesuai rencana ... terimakasih bapak <username>,1
Haduuuhhh Gubernur jago banget ngelesnya .... <hashtag> <hashtag> <hashtag>,1
Hebat ya . Banjir belum teratasi gabener langsung menghancurkan monas . <hashtag> <hashtag>,1
<hashtag> . kasihan ... kasihan ... kasihan..... Import air ah biar kelihatan begonya gkgkgkgkgk,1
Urusan menghamburkan anggaran memang jagonya bahkan melebihi tata katanya .. Mungkin warga jkt 58 hanya bisa diam krna takut melawan sunatullah jika mengkritik pilihannya .. <hashtag>,1
Sulit mencari kesalahan anies. Dia penuh dengan diamond playbutton,1
Bedakan pemimpi otentik yang tulus dengan pemimpin <hashtag> yang licik,1
Selamat siang prof .... dungu <hashtag> <hashtag> <hashtag> ... ... ... <hashtag> <hashtag>,1
Merdekaaa .. jangan pilih pemimpin penghina ulama dan suka sebar hoax,1
Capres cawapres 01 sebar visi misi dan kerja nyata sedang 02 hanya berita bohong dan fitnah,1
Katanya bukan negara Islam tapi kok makai dana-dana umat Islam.?,1
Bukti Sikap Mulia kalian2 yang bikin onar tukang hoax fitnah aparat belum sadarkah kalian? tidak malukah kalian? terutama Amien Rais <hashtag>-YutLipu-TaLapan added BARESKRIM POLRI,1
kalau Ane bilang sbenernya Monas bukan lagi Cagar Budaya Monas sudah jdi Cagar Keimanan sejak laskar 212 ane sering pakai bwat gelar acara Reunian kalau sampai dibatalken ane akan bentuk FPFE (Front Pembela Formula E) dmi mndukung Gubernur jinjingan laskar! <hashtag>,1
Terimakasih bapak Gubernur di Tahun baru ini kami wargamu mendapat fasilitas Kolam renang pribadi di teras masing2?? tahiiiiik .,1
Ahok mmg betul jitu banget menyebut kalau <username> kelewat pinter .... Pinter 4 ng - ngibul - ngelez - ngambinghitamkan orang - ngarang alasan Bangsa ini berharap besar <hashtag> <link>,1
<username> Betul banget susah sekali nyri kekurangan bapak Gub Anies. Berkat beliaulah air bah rasa berkah.,1
Gd bye otak :) Welcome kegoblokan uninstallbukalapak,1
Kuat jawaranya Bahagia warga nya Maju kotanya Habis anggarannya <hashtag>,1
Bagaimana kabar BuniYani ? Masih percaya dg fitnah penista agama ?,1
Bilangnya stok beras cukup 21 hari .. Anjiiir bapak Wo .. ngomong tidak pakai data ya bapak ..?? Panik gagal lagi ya bapak Wo ..? :D :D,1
Atm mu setebel apa mas :D lagi bohong yah ?,1
Akhir cerita mereka akan krmbali menjadi kasta paria spt jaman orba ... <hashtag>,1
<username> Terima kasih bapak Anies Baswedan Cebong mah mana ngarti kalau itu mah hanya AER yang lagi NGANTRI bukan BANJER ! DASAR CEBONG !,1
<hashtag> ITU BERKAH . SERIUS ITU BERKAH!!!!! BERKAH BUAT GEROMBOLAN2 TERTENTU yang TETIBA DAPAT HIBAH MEDIA2 PERUSAK AKAL DAPAT uang DARI NARASI2 PEMBELAAN GABENER EL-BH DAPAT uang JADI JUBIR EMAK2 DPT uang DEMO BERKAH BIKIN ANGGARAN BELI TOA DLLL,1
Mari kita luruskan hati mengaji itu untuk beribadah pada Allah bukan kampanye . <hashtag>,1
<username> Luar biasa ini tu kayak dia bilang â€˜welcome to indonesiaâ€™ ke virus corona manteb memang junjungan cebong,1
<username> semangat ?????? jakarta hancur ditangan anies . monas digunduli demi formula ... tragis <hashtag> <hashtag>,1
baru tau kerjaan dpr gerebek psk selamat anda mendapat gelar dpr rasa satpol pp <hashtag>,1
doktrin mencengangkan . takut sama keadaan indonesia saat ini . di liat videonya <hashtag> <hashtag>,1
Negeri yang kaya akan budaya ini sedang sakit:(( pesta demokrasi yang harusnya dirayakan ramai ramai penuh kedamaian malah berujung brutal dan barbar . <hashtag> <hashtag> Mari kita hapus kan kubu 01 dan 02 .Kita tegakkan kubu 03 PERSATUAN INDONESIA,1
Ooh jelas saya pandai dan lihai menasehati orang lain tapi mendadak bodoh kalau menasehati diri sendiri . :(,1
Lho Jokowi bicara UNICORN ..kemaren malah mengintimidasi Bukalapak . Bukankah mereka pengusaha online yang masuk kategori startup Unicorn Parah nih Jokowi sok-sokan bicara unicorn,1
sudah kerja bagus masih saja dijatuhin :),1
Keren ... Seusai Sholat Jumat <username> Di Kepung Para Warga,1
Jakarta lebih keren kameranya selalu ngikutin Anies..... :D :D :D :D,1
mereka benar-benar mementingkan kekuasaan dan suara . Sampai tega menghina seorang ulama . Ironi sekali,1
Nia Ramadhani itu artis paling pinter . Pinter nyari suami !,1
Selamat datang di Wakwak Land . Tempat dimana Anda bisa uninstall aplikasi karya anak bangsa sesuka hati saat berbeda pandangan politik,1
terimakasih <username> kami cukup aman kok dgn adanya bah yg ke 5 ini dlm 2 bln terakhir heuheuheu. mungkin <username> berminat agar cabang olah raga ini dijadikan sebagai cabang olah raga resmi nasional Ã°Ã¿Ëœâ€ <hashtag> <hashtag> <hashtag>,1
dia kira masyarakat akan beriktikad pd hoax center di mana pencipta sekaligus merangkap menjadi penangkal hoax?,1
Terimakasih wan abud <username> Berkat anda ane bisa mancing ikan mas dari depan pager rumah .. <hashtag> <hashtag>,1
Boleh Bohong Asal santun. 4nies Pembohong Santun. Prestasi yang membanggakan bagi uni Fahira & kelompoknya?? <hashtag>,1
"<username> ga perlu Bacot lagi sekarang, rekornya sebagai gubernur pengundang banjir sudah ga bisa dipecahkan oleh orang lain. Gitu ya <username> kira2 kehebatan sohibmu itu JempolanSimbol tepuk tangan <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>",1
Pantas saja kubu 02 tidak pernah habis dengan berita-berita kebohongannya . Ternyata memiliki tempat produksinya sendiri untuk menyebarkan kebohongan .,1
"Makasih gabener, kami bahagiaTertawa berguling di lantaiTertawa berguling di lantaiTertawa berguling di lantai <hashtag>",1
<username> welcome to indonesia dimana dajjal saja dibully,1
Selamat <hashtag> ! Angka statistik kemacetan turun pesat di 2020 karena banjir terus kagak ada kendaraan di jalan ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,1
Saya tidak menyesal memilih Prabowo-Sandi tapi saya menyayangkan sikap Prabowo yang berkompromi dengan bapak Jokowi . Setelah ini Golput adalah jalan terbaik untuk saya pribadi . Good bye Prabowo <hashtag>,1
"Indonesia emang keren, koruptor sama teroris di kasi remisi bebas .",1
<username> bapak Anies makasi kado taon barunya akhirnya Jakarta banjir lagi . 2th lebih menjabat prestasi anda luar binasaaa ....,1
<username> Lebih mulia menjual diri . Sangat hina nya <hashtag> yang menyebar kebencian .,1
hanya mau kasih tahu saja ..begini kondisi Discotique Colosseum yang dpt penghargaan dari gubernur beriman dan dapat pembelaan dari ulama GNPF 212 . Semoga Allah limpahi imbalan setimpal dg perbuatan mrk org2 yang munafik yang tega menjual ayat untuk keperluannya &amp; mengadu umat demi jabatan .,1
Habis ada keraton agung sejagad muncul sunda empire . Negara lain dah sibuk buat nuklir buat robot motor terbang negara kita malah begini,1
Hebat bener anda anus <username> 3x DKI banjir <hashtag> <hashtag> <hashtag> <hashtag>,1
Fakta sidang MK yang seperti itu gamblangnya dan kalian tetep <hashtag> ... Mikir .. !!!!,1
Lhaa....Anies itu 100% lhoo...ahli TATA KATA ðŸ‘ðŸ½ðŸ˜,1
bapak walikota semarang kalau nanti bapak jokowi gagal dua periode mohon jalan tol nya di bungkus ya atau tidak di gulung saja .,1
<username> Sangat mulia sekali pemerintah untuk semua masyarakat pindah fakultas tata boga biar pada bisa bikin ciloq,1
Waspada hoax banyak bertebaran di Pilpres 2019 . Kampret kampret yang menyebarkan banyak hoax yang bikin gaduh netizen,1
<username> di indonesia kata pk<username> penduduk islam terbesar di dunia .kenapa kok ulama kami difitnah?,1
Fenomena bermunculannya start up yang berkembang mjd unicorn hebat adl fenomena kreatifnya org2 muda hebat milenials . Sayangnya msh ada dr mrk yang blm dewasa dalam berbisnis . Perush yang sdh bervalue triliunan akhirnya hrs oleng akibat perilaku recehan saja.,1
Cawagub DKI Riza Patria dari <username> : susah cari kekurangan bapak 4nies. Betul bapak bgmn tidak susah nyarinya kekurangan bapak 4nies ternyata hanya satu bapak 4nies tidak pny kelebihan.?? <hashtag>,1
Tinggal 2 langkah lagi malah harus mundur <hashtag> dan semakin hanyut,1
Akhirnya keluar keahliannya. LEPAS TANGAN ?????? <hashtag>,1
ya setidaknya sifat pantang menyerah bapak prabowo untuk menduduki kursi istana etis diacungi jempol . terhitung dari 2004 daim rusak untuk jadi 'raja' istana,1
Pilihan beda tidak masalah Tapi saat menghina seseorang yang telah mengangkat derajat hidup itu masalah,1
<username> Banyak istigfar dan minta ampun pak atas dosa2 bapak yang lom menempati janji bapak terhadap rakyat,1
sejak aksi 212 hingga aksi didepan gedung MK sekarang yang mengatas namakan agama tidak ada sangkut paut sama sekali dengan islam karena islam tidak pernah mengajarkan keritik pemimpin dgn cara aksi dan menhujat . <hashtag> <hashtag>,1
Wahai Masyarakat Ibu Kota (saat ini)..beruntunglah kalian apabila Aktor Intelektual Surabaya bakal jadi Nakhoda Kalian 2022 ???? <hashtag> <hashtag> <hashtag>,1
<username> kepedeannya saya kasih jempol kaki. pasti dah ni contoh warga idaman rezim sontoloyo,1
Anies memang mantab setelah mengatakan kaki sebagai alat transportasi sekarang memberi contoh tangan sebagai pengganti sekop n cangkul .... lanjutkan bapak jadi anggota PPSU,1
daripada ibu kota diurus sama spesialis tata kata <username> mending pindah sekalian Ã°Ã¿Ëœâ‚¬<hashtag>,1
Terbaik dalam bidang penghancuran Jkt <hashtag> <hashtag>,1
Berkah buat pendukung wan aibon biar mereka bisa berenang ?? kan kalau berenang di kolam berenang mahal mereka tidak mampu bayar mumpung <hashtag> mereka bisa berenang gratis . <hashtag>,1
<username> selamat anda layak dapat penghargaan penjilat anies terbaik....silahkan ambil di balaikota,1
Seolah olah tahu tentang pertanian dan sangat peduli dg petani padahal bertani saja malu.,1
Dia orang memiliki banyak uang . Karna itulah di mudah menjadi orang baik,1
dulu asalnya suka makin kesini tapi kok nambah makin suka suka pengen muntah <hashtag> <hashtag>,1
<username> <username> <username> Ukhti <username> terima kasih atas penghargaan buat diskotik syariah ini .. sesuai dengan GNPF ulama 212 Bani monaslim .. tq senator yang membawa barokah .. NB tersedia bidadari didiskotik collosseum <link>,1
Saya yakin hal ini menjadi pertanyaan kita semua KATANYA ANTI ASING TAPI KOK BERKIBLAT KE BARAT ?,1
"SiBapak itu emang bener, Banjir besar memang selalu terjadi di hari libur, mau hari apa pun klo banjirnya besar ya pada libur. . <hashtag> <hashtag>",1
Bilangnya Cinta Indonesia tapi tiap disisipin trip ke museum atau sanggar budaya daerah minta diskip . Gmn bs cinta kalau tidak kenal?,1
Katanya kan bapak FadliZon memperjuangkan keadilan tahu nya hanya membela orang2 yang membela junjungannya saja .,1
Jujur itu mahal makanya kebanyakan orang yang suka bohong itu tidak punya nilai jual (n) <hashtag>,1
"andre telah berhasil menorehkan namanya utk dikenang selamanya, andre mana? itu andre psk Ã°Ã¿â„¢Ë†Ã°Ã¿â„¢Ë† <hashtag>",1
sengkuni berkepanjangan mengatakan atas nama islam apapun itu . islam yang mana hai bapak tua ?! sudahkah kau menjalankan,1
Keren ya indonesia yang jelek jd fuckboi yang ganteng jadi shitposter,1
Tempe setipis ATM mana mungkin konsultan asing ngerti,1
Yang pintar tuh cem gerombolan kalian ini drun Ã°Å¸Â¤Â£ Ã°Å¸Â¤Â£ Ã°Å¸Â¤Â£,1
Cerdaaas... Beruntunglah bagi mereka yg mengenal tandaÂ²...Tanda ketidakbecusan <username> Memimpin jakarta.. <hashtag>,1
Bela agama sudah bela bapak prabowo sudah sekarang tinggal bela sungkawa :(. <hashtag>,1
memang bangun tol pakai uang situ? Hilih,1
Darah itu merah jendral ! Kini perkataan mu dahulu telah terbunuh oleh pertemuan hari ini ! <hashtag> <hashtag>,1
Alhamdulillah akhirnya nemu juga proyekan eang bisa bwat ngebantu ngabisin anggaran setelah program kembar sial oke dan oce hanyut kebawa banjir .. Lancar proyeknya Bahagia Pemprop nya Alhamdulillah <hashtag>,1
Saya kagum pada bapak Anies semoga tenggelam,1
Semoga terbaca oleh para elit politik BPN semua jajaran pendukung Prabowo yang mangkir dari faktanya dalang semua,1
terima kasih pak <username> telah mengendalikan sebak dengan salim sehingga jakarta saat ini tidak ada lagi yang tidak sebak.. semua sudah merembet.. Ã°Ã¿ËœÂ¡Ã°Ã¿ËœÂ¡Ã°Ã¿ËœÂ¡ <hashtag>,1
KAMI tidak MEMBAYAR KARENA KEADILAN ITU tidak TERNILAI HARGANYA . DAN MEREKA BISA MEMBELI SESUATU YANG DIANGGAP MURAHAN ! PAHAM !,1
<hashtag> 02-02-2020. Haya pengen ngucapain selamat kepda yth bapak Anis. Karna sekrang jakrta sudah bisa bikin <hashtag> sendri. Tanpa harus impor dari bogor. Selamat selamat.,1
"Mantap nih ketua dan dewasny <username> , smangat lindungi koruptor !!",1
Satu-satunya prestasi pak jokowi selama menjabat yang buat saya kagum adalah pernah menjabat sebagai RI1 terima kasih telah pimpin kami Harapannya Cukuplah satu periode untuk bapak,1
Rakyat sudah pintar kok . Koalisi busuk 02 sudah ketahuan HOAX nya .,1
partai allahÃ¢â‚¬Â tidak butuh kursi bahkan mereka ikhlas membagikannya kepada yang lain. heuheuheuheu ...,1
<username> Tolong tuhan jauhkan anies baswedan dari jawa tengah .,1
Perusahaan nya mang ada dan alamatnya bener kok Cuman ntuh kantor kgak bakal keliatan bagi mata Rang yang kgak Beriman .. <hashtag>,1
<username> Terlalu cinta dgn om Anies melanggar hukum pun dilakukan :(,1
Hei <username> jujur saja puisi anda memang ditujukan buat hina ulama kan ? tidak malu kau?,1
Luar biasa jakarta berkahnya tidak abis2 . Semoga berkah terus setiap hari . <hashtag>,1
Sukses <username> mencptakan water park di DKI. Cuma sayang nya dia ambil air kafir..jadi yah ga seiman. Liar kemana2..! Tunggu bacot <username> Punggung tangan dengan jari telunjuk mengarah ke kiri <hashtag>,1
Katanya Pemuka Agama mana Tawadhu? Ngeles tidak ada rasa penyesalan urat malu ??? (sangat disayangkan??) <hashtag> <hashtag>,1
Retweet lagi ah prestasi anak bangsa .... Kampret jangan kejang kejang ya .,1
Salah satu prestasi Anies itu menciptakan banyak lokasi surfing di jalanan Ibu Kota ??????,1
selamat datang di kerasnya sepakbola indonesia takut . <hashtag>,1
Alhamdulillah kelompok ini mulai positif dengan keberadaan diskotik . Semoga enggak ada lagi razia ilegal terhadap diskotik dari kelompok ini .,1
Terimakasih bapak Anies kamu hebat ! Bisa membuatku tertawa seharian dengan semua ucapanmu ! ?? semoga panjang umur sehat selalu ya bapak amin,1
Alhamdulillah ya . Dapat fasilitas itu tentu karena seiman . Dulu Ahok mana mau berbagi kolam renang? Dasar tapir !,1
<username> Pintar banget sih fnc Pintar bikin dompet ini kempes :(,1
kalau tidak pilih 01 jangan pakai jalan TOL . Boleh ya kalau sekarang tidak bayar pajak dulu nunggu ganti presiden ..,1
Ini semua BERKAH ... semoga toanya bisa mengatasi banjir <hashtag>,1
Kalau liat pendukungnya liat saja pemimpinya kalau pemimpinnya munafik berarti pendukungnya juga .,1
Dongarians lagi apa nih? Saya suka lupa kalau jumat saya bertugas ... T_T modem leletnya mintak di bacok .,1
Soeharto berani bantai 3 juta rakyat Indonesia masa SBY tidak berani bantai FPI ? Dududuuduuu,1
Itu preman pintar . Itu provokator sama kayak kau .,1
untuk ngurus negara sebesar indonesia ini tidak punya konsep? Katanya udah pengalaman . <hashtag>,1
Bukannya masjid itu tempat ibadah ya? terus kalau jumatan mah biasanya tidak pakai undangan kalau tidak dapet undangan tidak boleh jumatan atau gimana nih bapak :/ Jumatan kok berasa kayak kondangan,1
"terlalu keren bahasanya.koruptor, Bilang aja maling /rampok <username>",1
Akhirnya ada hal yang positif juga dari lucinta luna?????,1
Satu lagi masuk bui Bakalan ada demo besar lg tidak ya ? Buni Yani masukin juga dong penjara <hashtag>,1
"Pinter Anies, bukan cuma warga Jakarta aja yg dibego begoin. Tuhan aja mau di bego begoin si Anies...hahahahahahaha.....",1
bangun tol nerusin presiden2 terdahulu aja sembrono emang yg mana yg dibangun dr uang si jae,1
sibuk membangun jalan tol lupa membangun jalan pikiran,1
anies mmg punya banyak kelebihan. punya kekebalan hukum punya kunci syurga. namun kelebihan anies yang sangat menonjol hanya satu...dia lebih bodo ????,1
Semakin yakin dengan pilihan 02 . Kubu petahana tidak bisa bermain sportif . Selamat jalan <username> team dan cara kerja,1
Alhamdulillah diskotik Syarie Colosseum (Kulsum) semoga Jakarta makin barokah dan bersyari\'ah ... Untuk LastCar beib <username> ada bonus khusus ... Latihan dapet bidadari ....,1
Om <hashtag> ngmusik lagi saja yuk saya suka sama Republik Cinta Management dan artis artisnya dari dulu . Ngapain berpolitik ujungÂ²nya masuk bui . :) <hashtag>,1
Terima kasih <username> sudah membuat orang sakit sekarang semakin sengsara.. Cc <username> <hashtag>,1
Aku cinta Jokowi Aku sayang Pencitraan,1
Astaga Prabowo adalah capres hasil Ijtima Ulama lho kenapa sering ditanya jumatan di mana ? <hashtag>,1
horeeee ... ... Ã°Ã¿â€˜ÂÃ°Ã¿â€˜ÂÃ°Ã¿â€˜Â mantaaab Ã°Ã¿â€˜Â sepak terjang bejat andre dengan menjebak nn bakal diseret ke meja hijau. dukung nn dengan: <hashtag>,1
Sungguh mulia Ustadz AM agar santri selalu fit tahan begadang mikir cepet dan gacor dia beri sabu ke santri sabu tidak haram kan tidak ada larangan dalam Al-Quran . Malaikat Mukar Nakir dan Malaikat Malik pasti tidak sabar mau bertemu beliau .,1
Sudah 2 minggu saya KKN dan hampir 2 minggu itu pula sya makan tempe terus2an tidak ada tu tempenya setipis atm . Alay banget pakk melebih lebihkann bangett .,1
Pintar bgt anies motong anggaran banjir buat aibon :))),1
HIDUP PRESIDEN JOKOWI !! BERANGUS SENIMAN-SENIMAN KONTRA-REVOLUSI MENTAL !!,1
Selamat datang di indonesia Dimana orang kaya takut miskin tapi orang miskin tidak takut kaya,1
adab tapi penyilap ! <hashtag>,1
tidak harus bicara pembeda negara maju atau negara miskin kalau anda sendiri sudah dibantu pemerintah malah membelot,1
solak atau tidak solak bapaknya <username> yang harus bertanggung jawab dari semua ini,1
Berkah apaan pusing mau cari nafkah tidak bisa uang pas2an rmh kebanjiran kacau nih Gabeneer!!<hashtag>,1
Program Naturalisasi Sungai oleh Anies Baswedan berhasil . Terbukti banjir baru datang di 2020,1
Ya Anies sedang berusaha untuk memecahkan rekor dunia lempar tanggung jawab yang masih dipegang juara bertahan . Mohon dukungannya :),1
Yang laain tanam pohon dia tebang pohon Pintar sih kalau urusan serapan anggaran <hashtag> <hashtag> <hashtag> <hashtag>,1
Hai <username> videonya keren loh..?? Langsung trending ditiktok..?? Sering sering yaaa partai Allah bikin beginian..?????? Goyaaaaaaang kuyyyyyyy..????????,1
makmur boleh stress jangan yah .. <hashtag>,1
Kami tidak berani lawan OPM Kami beraninya cuma bubarin pengajian Ust Felix,1
daripada ibu kota diurus sama ahli tata kata <username> mending pindah sekalian ??<hashtag>,1
Beli gorengan 80juta Kenyaaang :v <hashtag>,1
Dan Bandung bagiku bukan hanya masalah geografis lebih jauh dari itu melibatkan kekerasan bersama aparat ketika menggusurku ... <username> <username> <username> <hashtag>,1
plus62 HEBAT <hashtag>,1
Prabohong menghadiri perayaan hari kemerdekaan ke-69 Republik Rakyat Cina (RRC) yang digelar Kedutaan Besar RRC . Prabohong memandang China sangat penting bagi Indonesia . Nahkann ! Bukankah itu wujud Prabohong pro Asing ?,1
Terimakasih bapak Anies Baswedan . Kini kantor ku punya kolam renang huaAaAhhh senangnya,1
Yang masih bahagia di tipu itu yang hebat .. hebat dungunya ?? <hashtag> <hashtag>,1
Sungguh berhati mulia sekali kau mas padahal anda juga jomblo: ),1
sosialita yang punya kebutuhan rakyat yang susah ... <hashtag> <hashtag> <hashtag> <hashtag>,1
Welcome to indonesia dimana semua ditutup dengan uang,1
Alhamdulillah semua berkah yang harus kita syukuri semua berkat kepintaran <username> dan doa <username> <hashtag>,1
<username> Mantap.....bos sama jubir mulai tidak singkron nich.....satu bilang A satunya bilang B,1
semua gara-gara orang berbudi pekerti yang baik (disana) gunung dan laut pun dijual !! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> @ lhokseumawe,1
"wahai pembela anies dan tim buzzer 5m, kalian mmg perlu terus diberi update petunjuk, coba otak kanan dan otak kirinya dipake, baca nih, update pengkibulan gubernur idola kalian! what next, tunggu episode selanjutnya Ã°Ã¿Ëœâ€š <hashtag>",1
Pintar banget sih mbak ngehancurin mood seseorang,1
menang karena Kecurangan <hashtag>,1
Astaghfirulah prabowo Jumatan karna pilpres :P <hashtag>,1
wooww jawaban yg sangat aksi Ã°Ã¿â€˜Â dulu jaman ahok. smw serba terbuka & transparan.. emang sih beda pemimpin beda gaya. gw pikir gk berlebihan jika kita katakan. selamat datang dimasa mental anti transparansi <username> Ã°Ã¿â€˜ÂÃ°Ã¿â€˜Â <hashtag>,1
Sekedar mengingatkan kamu <username> bgmn orang yang kamu anggap ayah ini mendukung bhkn memujimu tapi balasannya kamu lupakan dia . Kamu tidak punya hati .,1
memang terbaik dah Indonesia taik anjing bisa jadi trending,1
Allahuakbar <username> pasti bangga dan senang lihat Monas banyak airnya . Ini lah kolam terbesar di Jakarta kebanggaan umat monaslimin . ?? <hashtag>,1
Aibon salah ketik Bolpoin salah input Penghargaan diskotek colosseum salah Kadis Sekarang.... Rekomendasi Formula E salah ketik lagi. Bukannya salah otak tuh??,1
